Index,log_hotel_kern,log_parking_ke,log_food_kerne,log_office_ker,log_retail_ker,DNI_HK,HKG_wind_s,tsd_mask,log_area,No_of_Stor,Year_Built,retro_before,retro_after,log_mtr_dist,is_commercial,kWh_m2_ann
978,2.357502232,1.934341383,2.781520558,2.449030747,2.575500743,2.184,1.0264601,1.73413,2.644438589,24,1993,0,0,2.821580183,1,98.9
979,0,0,3.157045555,3.660006489,3.261519789,2.26,3.6496201,1.9742399,2.922206277,25,1979,0,0,2.604839964,0,54.81
980,0,0,3.076997045,2.916132723,3.024337874,2.2320001,1.58084,1.9742399,2.495544338,22,1985,0,0,2.512808626,0,81.71
981,0,1.840382168,2.353119568,2.810500011,2.630125699,2.201,1.84105,1.9742399,1.977723605,24,1991,0,0,2.572405381,1,22.03
982,0,1.51238686,3.28367882,3.039996742,3.15775284,2.2320001,1.58084,1.9742399,2.369215857,27,1992,0,0,2.511317992,0,89.16
983,0,2.349766924,3.341774698,3.288790089,3.280143395,2.2260001,1.84105,1.9742399,3.203304916,66,1983,1,0,2.535286315,0,199.88
984,0,0,2.827238058,1.648605878,2.980130699,2.26,3.6496201,1.9742399,2.220108088,24,1998,0,0,2.537722753,1,23.87
985,0,0,2.480666533,0,3.205250402,2.2290001,2.5736899,2.05427,2.086359831,13,1980,0,0,2.667889512,1,28.44
986,1.928610913,0,2.424724857,3.150734971,2.392559781,2.2290001,2.5736899,2.05427,2.31386722,22,1976,0,1,2.745256956,0,110
987,0,2.174995438,3.086142634,3.351009292,3.364292052,2.244,3.55198,2.00091,1.986771734,23,1993,0,0,2.224737036,1,42.43
988,0,0,3.494400906,1.977752867,3.012655857,2.2320001,1.84105,1.9742399,2.245512668,28,1994,0,0,2.451059432,0,87.93
989,0,1.139841336,2.956634666,3.19818957,3.132314147,2.244,2.7541399,2.00091,2.230448921,20,1983,0,1,2.110256748,1,58.49
990,0,0,2.937111983,2.615083756,3.21574858,2.244,3.55198,2.02759,2.469822016,23,1981,0,0,2.478762364,1,102.08
991,1.908326806,1.982333666,2.980679515,2.440432026,3.064128398,2.244,3.55198,2.02759,2.434568904,37,1998,0,0,2.548275102,0,42.69
992,0,0,2.657942676,2.571056321,2.961170405,2.244,2.7541399,2.00091,2.089905111,22,1992,0,0,2.161030175,0,55
993,0,1.660787729,3.371047513,3.184762388,3.252906398,2.2320001,1.58084,1.9742399,2.012837225,23,1994,0,0,2.489934714,1,37.08
994,0,2.030267711,2.958557205,3.17731135,2.272159648,2.201,1.84105,1.9742399,3.402948829,38,1993,1,0,2.543762564,0,98.39
995,0,1.935884476,0,0,2.269237346,2.223,3.89359,2.02759,3.13289977,5,1993,0,0,3.03973347,0,72.62
996,0,2.240317058,1.942150487,0,0,2.345,4.5046701,1.86752,3.155336037,24,1995,0,0,3.031771515,1,143.99
997,0,0,0,0,0,2.3280001,4.1080899,1.86752,2.644438589,24,1982,1,0,2.870292566,0,13.09
998,0,1.956218869,2.684351576,3.056333035,2.894091099,2.276,2.04953,1.8942,3.024485668,12,1966,0,1,2.194807055,1,29.66
999,0,2.120623278,3.226481338,3.175155076,3.488133147,2.5039999,3.1064799,1.65409,3.242292905,2,1983,0,1,3.563066341,1,134.98
1000,0,1.97405321,0.98918809,2.947805113,2.456246039,2.464,3.0470901,1.70745,2.933487288,36,2013,0,1,3.523785294,0,37.47
1001,0,1.772724283,2.952889744,3.277068018,3.184552324,2.467,1.14248,1.84084,3.41763774,5,1973,0,1,3.5049585,0,56.11
1002,0,1.978860427,2.404529272,3.743542682,2.814466022,2.464,4.67625,1.7608,3.231724383,23,1995,0,1,3.513310812,0,22.13
1003,0,0,2.409077216,2.747651824,2.956589058,2.5039999,2.38995,1.65409,2.344392274,20,1983,0,0,3.537579156,1,18.13
1004,0,0,2.54361116,2.855258626,2.995153245,2.5039999,2.38995,1.65409,2.245512668,25,1997,0,0,3.535974375,1,23.14
1005,0,0,2.422256528,2.27595138,2.257464963,2.5220001,2.9476099,1.6274101,1.880813592,5,1980,0,0,3.561703972,1,157.13
1006,0,1.935085875,2.686503986,3.345501138,3.931555496,2.4860001,5.0118799,1.6007299,3.387389826,28,1994,0,1,3.665194748,1,47.81
1007,1.4556061,0,3.140910107,1.849568028,3.262387004,2.3699999,2.89149,1.92088,4.071255878,2,1993,0,1,3.025789788,1,120.61
1008,0,1.878929459,2.137512353,2.743468232,3.267134158,2.3789999,2.7599699,1.78748,2.463892989,13,1984,0,1,2.769813643,1,89.39
1009,2.220926207,0,2.963413799,2.789975344,3.187892799,2.382,2.5939,1.78748,2.161368002,23,2002,0,0,2.724438709,1,45.79
1010,1.290426393,2.277329539,2.688450076,2.547213336,2.982749149,2.378,2.5939,1.7608,3.296445794,15,1989,0,1,2.578374344,1,32.78
1011,1.932610723,0,3.007466132,2.924155694,3.145249266,2.3789999,2.5939,1.78748,2.338456494,11,1979,0,1,2.752279243,0,174.12
1012,1.278357991,0,1.933534376,2.758678021,3.177623076,2.3789999,2.7599699,1.81416,2.614897216,12,1984,0,1,2.678789111,0,139.17
1013,0,1.972416229,2.736987382,3.475134897,3.135132651,2.3789999,2.5939,1.78748,2.650307523,15,1998,0,0,2.785736118,1,101.03
1014,0,1.98019568,3.033033531,2.210679606,2.946512202,2.382,2.1814301,1.73413,3.473340964,10,1988,0,1,2.615583374,1,52.83
1015,0,0,3.268769793,3.112842847,3.429254723,2.3710001,2.7599699,1.84084,2.531478917,13,1982,0,0,2.571447659,0,54.88
1016,1.876903403,0,3.2903641,3.285332228,3.410178076,2.3789999,2.62377,1.78748,2.592176757,10,1982,0,1,2.785140839,1,29.55
1017,0,0,2.923718486,2.815745068,3.515918871,2.3789999,2.7599699,1.81416,2.825426118,13,1990,0,1,2.697245486,0,224.39
1018,0,2.179534557,3.346288397,2.588817174,3.823900492,2.3840001,2.50368,1.86752,2.654176542,32,1989,0,1,2.47110287,1,239.16
1019,1.554897233,1.292413353,3.004544922,2.632422875,3.158027599,2.382,2.5939,1.78748,2.496929648,13,1984,0,0,2.674069704,0,22.83
1020,0,0,2.831458307,2.763682526,3.487421211,2.3789999,2.7599699,1.81416,2.694605199,29,1983,0,1,2.729684993,0,161.16
1021,0,1.808042766,2.998915083,2.388804326,3.102069906,2.3829999,2.8494,1.73413,2.46834733,12,1983,0,0,2.773432373,0,150.99
1022,0,1.735287438,3.040744702,3.060656303,3.463812385,2.3829999,2.8494,1.7608,2.556302501,12,1982,1,0,2.804601084,1,308.03
1023,0,2.129477182,2.733645794,1.941939053,2.426568194,2.385,2.1599901,1.86752,3.133219457,9,2000,0,1,2.915761101,1,11.14
1024,0,1.802118038,2.882075768,0,2.982665542,2.427,1.84152,1.7608,3.458335626,34,1989,0,0,3.036572067,1,72.22
1025,0,2.180240608,3.118988479,1.855982905,2.450384631,2.427,1.95885,1.7608,3.591509809,2,1992,0,0,3.067751227,1,12.92
1026,0,1.976392159,2.799995625,2.672925927,2.973150497,2.4230001,2.0675001,1.7608,2.949390007,37,1989,0,0,2.971254989,1,79.76
1027,0,1.407402789,3.110212486,1.807029419,3.432176912,2.437,2.5723801,1.70745,4.100577303,4,1988,0,1,3.20853405,1,76.61
1028,0,1.562774493,3.213148379,2.949710477,3.446462607,2.3199999,2.3977101,1.84084,3.986816505,2,1994,0,1,2.276086804,1,351.14
1029,0,2.166279112,2.891923631,2.822626325,3.440124759,2.323,2.94786,1.7608,3.918344929,2,2000,0,1,3.046444087,1,193.91
1030,0,2.139620948,3.000889387,2.420010221,2.536769216,2.3210001,2.69015,1.78748,3.729488769,2,1994,0,1,2.976536434,1,234.12
1031,0,1.997295046,2.695878142,2.791692747,3.501813486,2.2980001,1.95884,1.7608,3.921894471,2,1994,0,0,2.798783422,1,55.81
1032,0,0,2.849799497,2.156455266,2.594165966,2.2509999,1.1094199,1.65409,3.903252817,2,1990,0,0,2.995193058,1,54.9
1033,0,1.982912248,3.28220734,3.013203899,3.478785755,2.2149999,2.20029,1.6274101,3.935053589,2,1984,0,0,2.963172335,1,144.48
1034,1.623079682,1.948789381,2.986746647,3.278133727,2.979040022,2.1819999,1.86251,1.6007299,2.883661435,17,1982,0,0,2.523466283,1,52.24
1035,0,0,2.415152031,0,3.278808453,2.174,2.4175799,1.5740499,4.135291704,2,1991,0,1,2.116609999,1,169.06
1036,0,1.632330739,2.721432207,2.665623212,3.28482988,2.1600001,1.96794,1.54737,3.531351165,36,1993,0,0,2.792579048,1,291.14
1037,0,2.004215168,2.343308143,0,2.697563216,2.155,2.5702701,1.54737,3.574609941,2,1997,0,0,2.529926162,1,99.78
1038,0,1.949431478,3.058759971,1.970259924,3.181211698,2.1389999,2.22842,1.54737,3.545554507,6,1989,0,1,2.710350932,1,33.89
1039,0,2.166619562,3.009667568,0,2.707500342,2.127000093,1.24784,1.78748,3.597804842,2,1987,0,0,2.55503439,1,22.82
1040,0,0,2.76061471,2.237405474,2.847054141,2.125,1.00376,1.6007299,2.419955748,3,1989,0,1,2.999328653,1,54.93
1041,0,0.214596707,2.698027419,2.694497282,2.861127387,2.226999998,2.22874,1.6274101,2.857935265,6,1985,0,0,3.568651733,1,11.84
1042,0,2.147589766,2.338027972,2.621849031,2.69094791,2.278000116,2.6261301,2.05427,2.98721923,30,1999,0,0,2.210319946,0,35.11
1043,1.973102438,1.53765666,3.258088672,2.400282354,2.691323769,2.301000118,3.9825599,1.81416,2.469822016,22,1985,0,0,2.451903866,1,89.74
1044,0,1.813927093,2.760639595,2.118244901,2.896062463,2.207000017,3.2353899,2.08095,2.731588765,15,1989,0,0,2.508474231,0,74.24
1045,2.555759278,2.36118179,3.000375948,2.521837367,3.639529336,2.196000099,3.3629999,2.08095,3.25358029,24,1985,0,1,2.377264493,0,107.5
1046,0,1.931537719,2.747054264,2.193297159,2.936582613,2.207000017,3.2353899,2.08095,2.583198774,23,1988,0,1,2.582098218,0,78.33
1047,0,1.970537947,0,0,1.972704907,2.34800005,3.8529699,1.46734,2.745855195,3,1979,0,0,3.192479289,1,54.9
1048,0,1.467821145,2.920012122,2.743265102,3.02029081,2.539000034,3.82054,1.5740499,3.346744055,8,1995,0,1,3.638718983,1,101.77
